researchers,projects,edgelabel
Papageorgiou C.,
Lallas K.,
Sotiriou E.,
Vakirlis E.,
Sidiropoulos T.,
Ioannides D.,
Apalla Z., Delayed skin cancer diagnosis in 2020 because of the COVID-19–related restrictions: Data from an institutional registry
flag
Giamarellos-Bourboulis E.J.,
Daikos G.L.,
Gargalianos P.,
Gogos C.,
Lazanas M.,
Panagopoulos P.,
Poulakou G.,
Sambatakou H.,
Samarkos M., The Role of Macrolides for the Management of Community-Acquired Pneumonia and Pneumonia by the Novel Coronavirus SARS-CoV-2 (COVID-19): A Position Paper by Four Medical Societies from Greece
flag
Makaris E.,
Kourek C.,
Karatzanos E.,
Svoronos D.,
Karampetsos V.,
Panotopoulos C.,
Tsorlalis I.,
Lionakis N.,
Kosmopoulou S.,
Koudounis G., Reduction of acute myocardial infarction (AMI) hospital admissions in the region of Messinia in Greece during the COVID-19 lockdown period
flag
Voitsidis P.,
Nikopoulou V.A.,
Holeva V.,
Parlapani E.,
Sereslis K.,
Tsipropoulou V.,
Karamouzi P.,
Giazkoulidou A.,
Tsopaneli N.,
Diakogiannis I., The mediating role of fear of COVID-19 in the relationship between intolerance of uncertainty and depression
flag
Kontopoulou K.,
Ainatzoglou A.,
Nakas C.T.,
Ifantidou A.,
Goudi G.,
Antoniadou E.,
Adamopoulos V.,
Papadopoulos N.,
Papazisis G., Second dose of the BNT162b2 mRNA vaccine: Value of timely administration but questionable necessity among the seropositive
flag
Kostopoulou E.,
Sinopidis X.,
Gidaris D.,
Karantaglis N.,
Kassimos D.,
Gkentzi D.,
Karatza A.A.,
Paraskakis E.,
Jelastopulu E.,
Dimitriou G.,
Fouzas S., Parents under siege: the psychological impact of COVID-19 outbreak on children's caregivers
flag
Eirini K.,
Xenophon S.,
Dimos G.,
Nikolaos K.,
Dimitrios K.,
Despoina G.,
Karatza A.A.,
Emmanouil P.,
Eleni J.,
Gabriel D.,
Sotirios F., Parents under siege: The psychological impact of COVID-19 outbreak on children's caregivers
flag
Tzoutzas I.,
Maltezou H.C.,
Barmparesos N.,
Tasios P.,
Efthymiou C.,
Assimakopoulos M.N.,
Tseroni M.,
Vorou R.,
Tzermpos F.,
Antoniadou M.,
Panis V.,
Madianos P., Indoor air quality evaluation using mechanical ventilation and portable air purifiers in an academic dentistry clinic during the covid-19 pandemic in greece
flag
Schepisi M.S.,
Di Napoli A.,
Asciutto R.,
Vecchi S.,
Mirisola C.,
Petrelli A., The 2008 financial crisis and changes in lifestyle-related behaviors in Italy, Greece, Spain, and Portugal: A systematic review
flag
Mouliou D.S.,
Kotsiou O.S.,
Gourgoulianis K.I., Estimates of covid-19 risk factors among social strata and predictors for a vulnerability to the infection
flag
Vassilaki N.,
Gargalionis A.N.,
Bletsa A.,
Papamichalopoulos N.,
Kontou E.,
Gkika M.,
Patas K.,
Theodoridis D.,
Manolis I.,
Ioannidis A.,
Milona R.S.,
Tsirogianni A.,
Angelakis E.,
Chatzipanagiotou S., Impact of age and sex on antibody response following the second dose of covid-19 bnt162b2 mrna vaccine in greek healthcare workers
flag
Wanat M.,
Hoste M.,
Gobat N.,
Anastasaki M.,
Böhmer F.,
Chlabicz S.,
Colliers A.,
Farrell K.,
Karkana M.-N.,
Kinsman J.,
Lionis C.,
Marcinowicz L.,
Reinhardt K.,
Skoglund I.,
Sundvall P.-D.,
Vellinga A.,
Verheij T.J.M.,
Goossens H.,
Butler C.C.,
van der Velden A.,
Anthierens S.,
Tonkin-Crine S., Transformation of primary care during the COVID-19 pandemic: Experiences of healthcare professionals in eight European countries
flag
Feketea G.,
Vlacha V.,
Tsiros G.,
Voila P.,
Pop R.M.,
Bocsan I.C.,
Stanciu L.A.,
Zdrenghea M., Vitamin d levels in asymptomatic children and adolescents with atopy during the covid-19 era
flag
Tardif J.-C.,
Bouabdallaoui N.,
L'Allier P.L.,
Gaudet D.,
Shah B.,
Pillinger M.H.,
Lopez-Sendon J.,
da Luz P.,
Verret L.,
Audet S.,
Dupuis J.,
Denault A.,
Pelletier M.,
Tessier P.A.,
Samson S.,
Fortin D.,
Tardif J.-D.,
Busseuil D.,
Goulet E.,
Lacoste C.,
Dubois A.,
Joshi A.Y.,
Waters D.D.,
Hsue P.,
Lepor N.E.,
Lesage F.,
Sainturet N.,
Roy-Clavel E.,
Bassevitch Z.,
Orfanos A.,
Stamatescu G.,
Grégoire J.C.,
Busque L.,
Lavallée C.,
Hétu P.-O.,
Paquette J.-S.,
Deftereos S.G.,
Levesque S.,
Cossette M.,
Nozza A.,
Chabot-Blanchet M.,
Dubé M.-P.,
Guertin M.-C.,
Boivin G., Colchicine for community-treated patients with COVID-19 (COLCORONA): a phase 3, randomised, double-blinded, adaptive, placebo-controlled, multicentre trial
flag
Maltezou H.C.,
Giannouchos T.V.,
Pavli A.,
Tsonou P.,
Dedoukou X.,
Tseroni M.,
Papadima K.,
Hatzigeorgiou D.,
Sipsas N.V.,
Souliotis K., Costs associated with COVID-19 in healthcare personnel in Greece: a cost-of-illness analysis
flag
Giannouchos T.V.,
Steletou E.,
Saridi M.,
Souliotis K., Mandatory vaccination support and intentions to get vaccinated for COVID-19: Results from a nationally representative general population survey in October 2020 in Greece
flag
Maltezou H.C.,
Pavli A.,
Dedoukou X.,
Georgakopoulou T.,
Raftopoulos V.,
Drositis I.,
Bolikas E.,
Ledda C.,
Adamis G.,
Spyrou A.,
Karantoni E.,
Gamaletsou M.N.,
Koukou D.M.,
Lourida A.,
Moussas N.,
Petrakis V.,
Panagopoulos P.,
Hatzigeorgiou D.,
Theodoridou M.,
Lazanas M.,
Gargalianos P.,
Sipsas N.V., Determinants of intention to get vaccinated against COVID-19 among healthcare personnel in hospitals in Greece
flag
Chin V.,
Ioannidis J.P.A.,
Tanner M.A.,
Cripps S., Effect estimates of COVID-19 non-pharmaceutical interventions are non-robust and highly model-dependent
flag
Van Der Velden A.W.,
Bax E.A.,
Bongard E.,
Munck Aabenhus R.,
Anastasaki M.,
Anthierens S.,
Balan A.,
Böhmer F.,
Bruno P.,
Chlabicz S.,
Coenen S.,
Colliers A.,
Emmerich S.,
Garcia-Sangenis A.,
Ghazaryan H.,
Van Der Linde S.R.,
Malania L.,
Pauer J.,
Tomacinschii A.,
Tonkin-Crine S.,
Vellinga A.,
Zastavnyy I.,
Verheij T.,
Goossens H.,
Butler C.C., Primary care for patients with respiratory tract infection before and early on in the COVID-19 pandemic: An observational study in 16 European countries
flag
Maguire R.,
McCann L.,
Kotronoulas G.,
Kearney N.,
Ream E.,
Armes J.,
Patiraki E.,
Furlong E.,
Fox P.,
Gaiger A.,
McCrone P.,
Berg G.,
Miaskowkski C.,
Cardone A.,
Orr D.,
Flowerday A.,
Katsaragakis S.,
Darley A.,
Lubowitzki S.,
Harris J.,
Skene S.,
Miller M.,
Moore M.,
Lewis L.,
Desouza N.,
Donnan P.T., Real time remote symptom monitoring during chemotherapy for cancer: European multicentre randomised controlled trial (eSMART)
flag
Luca M.M.,
Mustea L.,
Taran A.,
Stefea P.,
Vatavu S., Challenges on Radical Health Redesign to Reconfigure the Level of e-Health Adoption in EU Countries
flag
Sanmarchi F.,
Golinelli D.,
Lenzi J.,
Esposito F.,
Capodici A.,
Reno C.,
Gibertoni D., Exploring the Gap between Excess Mortality and COVID-19 Deaths in 67 Countries
flag
Papazisis Z.,
Nikolaidis P.T.,
Trakada G., Sleep, physical activity, and diet of adults during the second lockdown of the COVID-19 pandemic in Greece
flag
Boutsikari E.C.,
Christakou A.,
Elpidoforou M.,
Kopsidas I.,
Nikolovienis N.,
Kardara D.,
Boutsikari C.C.,
Triantafyllou C., Greek population’s perceptions of non-pharmacological interventions towards the first wave of COVID-19 pandemic mitigation: A regression-based association analysis
flag
Kondilis E.,
Papamichail D.,
McCann S.,
Carruthers E.,
Veizis A.,
Orcutt M.,
Hargreaves S., The impact of the COVID-19 pandemic on refugees and asylum seekers in Greece: A retrospective analysis of national surveillance data from 2020
flag
Kotsiou O.S.,
Papagiannis D.,
Fradelos E.C.,
Perlepe G.,
Miziou A.,
Siachpazidou D.S.,
Gourgoulianis K.I., Understanding covid-19 epidemiology and implications for control: The experience from a greek semi-closed community
flag
Oikonomou M.-E.,
Gkentzi D.,
Karatza A.,
Fouzas S.,
Vervenioti A.,
Dimitriou G., Parental knowledge, attitude, and practices on antibiotic use for childhood upper respiratory tract infections during covid-19 pandemic in greece
flag
Antsaklis P.,
Tasias K.,
Psarris A.,
Theodora M.,
Daskalakis G.,
Rodolakis A., Covid-19 and pregnancy: The experience of a tertiary maternity hospital
flag
Filos D.,
Lekka I.,
Kilintzis V.,
Stefanopoulos L.,
Karavidopoulou Y.,
Maramis C.,
Diou C.,
Sarafis I.,
Papapanagiotou V.,
Alagialoglou L.,
Ioakeimidis I.,
Hassapidou M.,
Charmandari E.,
Heimeier R.,
O'Malley G.,
O'Donnell S.,
Doyle G.,
Delopoulos A.,
Maglaveras N., Exploring associations between children's obesogenic behaviors and the local environment using big data: Development and evaluation of the obesity prevention dashboard
flag
Alevizopoulos G.,
Nystazaki M., Long Acting Injectable Antipsychotics: Ongoing use during the COVID-19 pandemic and successful use of internet-based support in Greece
flag
Hatzianastasiou S.,
Mouchtouri V.A.,
Pavli A.,
Tseroni M.,
Sapounas S.,
Vasileiou C.,
Dadouli K.,
Kyritsi M.,
Koureas M.,
Prezerakos P.,
Speletas M.,
Panagiotakopoulos G.,
Tsiodras S.,
Hadjichristodoulou C., Covid-19 outbreak on a passenger ship and assessment of response measures, greece, 2020
flag
Grondman I.,
De Nooijer A.H.,
Antonakos N.,
Janssen N.A.F.,
Mouktaroudi M.,
Leventogiannis K.,
Medici M.,
Smit J.W.A.,
Van Herwaarden A.E.,
Joosten L.A.B.,
Van De Veerdonk F.L.,
Pickkers P.,
Kox M.,
Jaeger M.,
Netea M.G.,
Giamarellos-Bourboulis E.J.,
Netea-Maier R.T., The Association of TSH and Thyroid Hormones with Lymphopenia in Bacterial Sepsis and COVID-19
flag
Kotsiou O.S.,
Saharidis G.K.D.,
Kalantzis G.,
Fradelos E.C.,
Gourgoulianis K.I., The impact of the lockdown caused by the covid-19 pandemic on the fine particulate matter (Pm2.5) air pollution: The greek paradigm
flag
Efstathiou V.,
Michopoulos I.,
Yotsidi V.,
Smyrnis N.,
Zompola C.,
Papadopoulou A.,
Pomini V.,
Papadopoulou M.,
Tsigkaropoulou E.,
Tsivgoulis G.,
Douzenis A.,
Gournellis R., Does suicidal ideation increase during the second COVID-19 lockdown?
flag
Feretzakis G.,
Karlis G.,
Tsekouras K.,
Orfanos S.,
Loupelis E.,
Petropoulou S.,
Mantzouranis K.,
Tsafaridou M.,
Chatzikyriakou R.,
Sofianou A.,
Zafeiriadou P.,
Tika A.,
Dalainas I.,
Kaldis V., Analyzing acute care surgery patient flow in the emergency department during COVID-19 pandemic
flag
Kyriakopoulos C.,
Gogali A.,
Exarchos K.,
Potonos D.,
Tatsis K.,
Apollonatou V.,
Loukides S.,
Papiris S.,
Sigala I.,
Katsaounou P.,
Aggelidis M.,
Fouka E.,
Porpodis K.,
Kontakiotis T.,
Sampsonas F.,
Karampitsakos T.,
Tzouvelekis A.,
Bibaki E.,
Karagiannis K.,
Antoniou K.,
Tzanakis N.,
Dimeas I.,
Daniil Z.,
Gourgoulianis K.,
Kouratzi M.,
Steiropoulos P.,
Antonakis E.,
Papanikolaou I.C.,
Ntritsos G.,
Kostikas K., Reduction in Hospitalizations for Respiratory Diseases during the First COVID-19 Wave in Greece
flag
Tsakiridis I.,
Dagklis T.,
Mamopoulos A.,
Athanasiadis A.,
Pearson R.,
Papazisis G., Antenatal depression and anxiety during the COVID-19 pandemic: A cross-sectional study in pregnant women from routine health care contact in Greece
flag
Vassilikos V.P.,
Pagourelias E.D.,
Katsos K.,
Zaggelidou E.,
Raikos N.,
Tzikas S.,
Tsavousoglou C.,
Kouparanis A.,
Anastasakis A.,
Papatheodorou E.,
Kassimis G.,
Ziakas A.,
Sianos G.,
Karvounis H.,
Kanonidis I.,
Spiliopoulou C., Impact of social containment measures on cardiovascular admissions and sudden cardiac death rates during Coronavirus Disease (COVID-19) outbreak in Greece
flag
Sazakli E.,
Leotsinidis M.,
Bakola M.,
Kitsou K.S.,
Katsifara A.,
Konstantopoulou A.,
Jelastopulu E., Prevalence and associated factors of anxiety and depression in students at a Greek university during COVID-19 lockdown
flag
Vlacha V.,
Feketea G.,
Petropoulou A.,
Trancá S.D., The Significance of Duration of Exposure and Circulation of Fresh Air in SARS-CoV-2 Transmission Among Healthcare Workers
flag
Ilias I.,
Diamantopoulos A.,
Botoula E.,
Athanasiou N.,
Zacharis A.,
Tsipilis S.,
Jahaj E.,
Vassiliou A.G.,
Vassiliadi D.A.,
Kotanidou A.,
Tsagarakis S.,
Dimopoulou I., Covid-19 and Growth Hormone/Insulin-Like Growth Factor 1: Study in Critically and Non-Critically Ill Patients
flag
Dembech M.,
Katz Z.,
Szilard I., Strengthening country readiness for pandemic-related mass movement: Policy lessons learned
flag
Constantinos G.,
Anna H.,
Dimitrios K.,
Taxiarchis P.,
Vasiliki T., Status of Traditional Chinese Medicine in Greece and its Approach on COVID-19 Pandemic
flag
Kontou E.,
Ranellou K.,
Zoulas D.,
Bletsa A.,
Rompola E.,
Piperaki E.-T.,
Athanasiou N.,
Ampelakiotou K.,
Pratikaki M.,
Stergiopoulou C.,
Argyropoulou A.,
Alevra A.,
Megalou A.,
Tsirogianni A., Antibody response following a two-dose mrna vaccination regimen, in health care workers of a tertiary hospital in athens, greece
flag
Pataka A.,
Kotoulas S.,
Stefanidou E.,
Grigoriou I.,
Tzinas A.,
Tsiouprou I.,
Zarogoulidis P.,
Courcoutsakis N.,
Argyropoulou P., Acceptability of healthcare professionals to get vaccinated against covid-19 two weeks before initiation of national vaccination
flag
Florou Z.,
Zigra M.,
Kartalidis P.,
Tsilipounidaki K.,
Papadamou G.,
Belia A.,
Fthenakis G.C.,
Petinaki E., Combination of rrt-pcr and anti-nucleocapsid/anti-spike antibodies to characterize specimens with very low viral sars-cov-2 load: A real-life experience
flag
Siachpazidou D.I.,
Kotsiou O.S.,
Chatziparasidis G.,
Papagiannis D.,
Vavougios G.D.,
Gogou E.,
Stavrou V.T.,
Gourgoulianis K.I., Action and reaction of pre-primary and primary school-age children to restrictions during covid-19 pandemic in greece
flag
Sotiropoulou P.,
Ferenidou F.,
Owens D.,
Kokka I.,
Minopoulou E.,
Koumantanou E.,
Pavlopoulou I.,
Apotsos P.,
Karvouni M.,
Koumantarou E.,
Mourikis I.,
Vaidakis N.,
Papageorgiou C., The Impact of Social Distancing Measures Due to COVID-19 Pandemic on Sexual Function and Relationship Quality of Couples in Greece
flag
Skarpa P.E.,
Garoufallou E., Information seeking behavior and COVID-19 pandemic: A snapshot of young, middle aged and senior individuals in Greece
flag
Theofanopoulos A.,
Fermeli D.,
Boulieris S.,
Kalantzis G.,
Kefalopoulou Z.,
Panagiotopoulos V.,
Papadakos D.,
Constantoyannis C., Effects of COVID-19 on the admissions of aneurysmal subarachnoid hemorrhage: the West Greece experience
flag
Mavroulis S.,
Mavrouli M.,
Lekkas E., Geological and hydrometeorological hazards and related disasters amid COVID-19 pandemic in Greece: Post-disaster trends and factors affecting the COVID-19 evolution in affected areas
flag
Islam N.,
Shkolnikov V.M.,
Acosta R.J.,
Klimkin I.,
Kawachi I.,
Irizarry R.A.,
Alicandro G.,
Khunti K.,
Yates T.,
Jdanov D.A.,
White M.,
Lewington S.,
Lacey B., Excess deaths associated with covid-19 pandemic in 2020: Age and sex disaggregated time series analysis in 29 high income countries
flag
Tsagkaris C.,
Moysidis D.V.,
Papazoglou A.S.,
Louka A.M.,
Kalaitzidis K.,
Ahmad S.,
Essar M.Y., Detection of SARS-CoV-2 in wastewater raises public awareness of the effects of climate change on human health: The experience from Thessaloniki, Greece
flag
Synolaki E.,
Papadopoulos V.,
Divolis G.,
Tsahouridou O.,
Gavriilidis E.,
Loli G.,
Gavriil A.,
Tsigalou C.,
Tziolos N.R.,
Sertaridou E.,
Kalra B.,
Kumar A.,
Rafailidis P.,
Pasternack A.,
Boumpas D.T.,
Germanidis G.,
Ritvos O.,
Metallidis S.,
Skendros P.,
Sideras P., The Activin/Follistatin Axis Is Severely Deregulated in COVID-19 and Independently Associated with In-Hospital Mortality
flag
Grané A.,
Albarrán I.,
Merchán D.E., Impact of pandemic on european well-being: Visualizing scenarios from the share database
flag
De Picker L.J.,
Dias M.C.,
Benros M.E.,
Vai B.,
Branchi I.,
Benedetti F.,
Borsini A.,
Leza J.C.,
Kärkkäinen H.,
Männikkö M.,
Pariante C.M.,
Güngör E.S.,
Szczegielniak A.,
Tamouza R.,
van der Markt A.,
Fusar-Poli P.,
Beezhold J.,
Leboyer M., Severe mental illness and European COVID-19 vaccination strategies
flag
Maltezou H.C.,
Papadima K.,
Gkolfinopoulou K.,
Ferentinos G.,
Mouratidou E.,
Andreopoulou A.,
Pavli A.,
Magaziotou I.,
Georgakopoulou T.,
Mellou K.,
Vorou R.,
Antoniadou A.,
Stathakarou A.,
Chrysochoou A.,
Gogos C.,
Karaiskou A.,
Kotanidou A.,
Koutsoukou A.,
Marangos M.,
Mentis A.,
Metallidis S.,
Papa A.,
Pefanis A.,
Tsakris A.,
Sipsas N.V., Coronavirus disease 2019 pandemic in Greece, February 26 – May 3, 2020: The first wave
flag
Sohn S.,
Hong K.,
Chun B.C., Decreased seasonal influenza during the COVID-19 pandemic in temperate countries
flag
Karkos C.D.,
Mitka A.-M.,
Papazoglou K.O., Changing Venous Practice in the COVID-19 Era: “Never Let a Good Crisis Go to Waste”
flag
Velissaris D.,
Aretha D.,
Tsiotsios K.,
Gogos C.,
Karamouzos V., Continuous positive airway pressure in the treatment of COVID-19 patients with respiratory failure. A report of six cases with excellent outcome
flag
Agorastos A.,
Tsamakis K.,
Solmi M.,
Correll C.U.,
Bozikas V.P., The need for holistic, longitudinal and comparable, real-time assessment of the emotional, behavioral and societal impact of the COVID-19 pandemic across nations
flag
Kalaitzaki A.,
Rovithis M., Secondary traumatic stress and vicarious posttraumatic growth in healthcare workers during the first COVID-19 lockdown in Greece: The role of resilience and coping strategies
flag
Spielberger B.D.,
Goerne T.,
Geweniger A.,
Henneke P.,
Elling R., Intra-Household and Close-Contact SARS-CoV-2 Transmission Among Children – a Systematic Review
flag
Kopsidas I.,
Chorianopoulou E.,
Kourkouni E.,
Triantafyllou C.,
Molocha N.-M.,
Koniordou M.,
Maistreli S.,
Tsopela C.-G.,
Maroudi-Manta S.,
Filippou D.,
Zaoutis T.E.,
Kourlaba G., Covid-19 pandemic impact on seasonal flu vaccination: A cross-sectional study
flag
Post L.,
Culler K.,
Moss C.B.,
Murphy R.L.,
Achenbach C.J.,
Ison M.G.,
Resnick D.,
Singh L.N.,
White J.,
Boctor M.J.,
Welch S.B.,
Oehmke J.F., Surveillance of the second wave of covid-19 in europe: Longitudinal trend analyses
flag
Fenollar F.,
Mediannikov O.,
Maurin M.,
Devaux C.,
Colson P.,
Levasseur A.,
Fournier P.-E.,
Raoult D., Mink, SARS-CoV-2 and the Human-Animal Interface
flag
Grant R.,
Dub T.,
Andrianou X.,
Nohynek H.,
Wilder-Smith A.,
Pezzotti P.,
Fontanet A., SARS-CoV-2 population-based seroprevalence studies in Europe: A scoping review
flag
Goldblatt D.,
Johnson M.,
Falup-Pecurariu O.,
Ivaskeviciene I.,
Spoulou V.,
Tamm E.,
Wagner M.,
Zar H.J.,
Bleotu L.,
Ivaskevicius R.,
Papadatou I.,
Jõgi P.,
Lischka J.,
Franckling-Smith Z.,
Isarova D.,
Grandjean L.,
Zavadska D., Cross-sectional prevalence of SARS-CoV-2 antibodies in healthcare workers in paediatric facilities in eight countries
flag
Kourti M.,
Markozannes G.,
Bouka P.,
Bouka E.,
Ntzani E.,
Petridou E.T., Pediatric cancer registration fluctuation in Greece due to COVID-19 pandemic and changes in health care delivery
flag
Jankovic R.,
Amelio A.,
Cosovic M., Analyzing the Еffects of Мobility and Season on COVID-19 Cases Using Negative Binomial Regression: A European Case Study
flag
Hass F.S.,
Arsanjani J.J., The geography of the covid-19 pandemic: A data-driven approach to exploring geographical driving forces
flag
Koureas M.,
Speletas M.,
Bogogiannidou Z.,
Babalis D.,
Pinakas V.,
Pinaka O.,
Komnos A.,
Tsoutsa S.,
Papadamou G.,
Kyritsi M.A.,
Vontas A.,
Nakoulas V.,
Sapoynas S.,
Kanellopoulos N.,
Kalompatsios D.,
Papadouli V.,
Dadouli K.,
Soteriades S.,
Mina P.,
Mouchtouri V.A.,
Anagnostopoulos L.,
Stamoulis K.E.,
Agorastos K.,
Petinaki E.A.,
Prezerakos P.,
Tsiodras S.,
Hadjichristodoulou C., Transmission dynamics of sars-cov-2 during an outbreak in a roma community in thessaly, greece—control measures and lessons learned
flag
Papiris S.A.,
Bouros D.,
Markopoulou K.,
Kolilekas L.,
Papaioannou A.I.,
Tzilas V.,
Tzouvelekis A.,
Fouka E.,
Papakosta D.,
Daniil Z.,
Steiropoulos P.,
Gogali A.,
Papanikolaou I.C.,
Xyfteri A.,
Haritou A.,
Korbila I.,
Tomos I.P.,
Loukides S.,
Bellelli R.,
Kounti G.,
Rampiadou C.,
Karampitsakos T.,
Dimeas I.,
Kirgou P.,
Bompoki A.,
Vasarmidi E.,
Loverdos K.,
Antonogiannaki E.-M.,
Blizou M.,
Bouros E.,
Kagouridis K.,
Maniati M.,
Karakatsani A.,
Antoniou K.M.,
Manali E.D., Early COVID-19 lockdown in Greece and idiopathic pulmonary fibrosis: a beneficial “impact” beyond any expectation
flag
Karakasi M.-V.,
Kevrekidis D.-P.,
Pavlidis P., The Role of the SARS-CoV-2 Pandemic on Suicide Rates: Preliminary Study in a Sample of the Greek Population
flag
Rachaniotis N.P.,
Dasaklis T.K.,
Fotopoulos F.,
Tinios P., A two-phase stochastic dynamic model for covid-19 mid-term policy recommendations in greece: a pathway towards mass vaccination
flag
Pappa S.,
Athanasiou N.,
Sakkas N.,
Patrinos S.,
Sakka E.,
Barmparessou Z.,
Tsikrika S.,
Adraktas A.,
Pataka A.,
Migdalis I.,
Gida S.,
Katsaounou P., From recession to depression? Prevalence and correlates of depression, anxiety, traumatic stress and burnout in healthcare workers during the covid-19 pandemic in greece: a multi-center, cross-sectional study
flag
Fragkou P.C.,
Belhadi D.,
Peiffer-Smadja N.,
Moschopoulos C.D.,
Lescure F.-X.,
Janocha H.,
Karofylakis E.,
Yazdanpanah Y.,
Mentré F.,
Skevaki C.,
Laouénan C.,
Tsiodras S., ESCMID Study Group for Respiratory Viruses Corrigendum to “Review of trials currently testing treatment and prevention of COVID-19” [Clin Microbiol Infect 26.8 (2020) 988–998] (Clinical Microbiology and Infection (2020) 26(8) (988–998), (S1198743X20302962), (10.1016/j.cmi.2020.05.019))
flag
Papadopoulou A.,
Efstathiou V.,
Yotsidi V.,
Pomini V.,
Michopoulos I.,
Markopoulou E.,
Papadopoulou M.,
Tsigkaropoulou E.,
Kalemi G.,
Tournikioti K.,
Douzenis A.,
Gournellis R., Suicidal ideation during COVID-19 lockdown in Greece: Prevalence in the community, risk and protective factors
flag
Maltezou H.C.,
Dedoukou X.,
Tsonou P.,
Tseroni M.,
Raftopoulos V.,
Pavli A.,
Papadima K.,
Chrysochoou A.,
Randou E.,
Adamis G.,
Kostis E.,
Pefanis A.,
Gogos C.,
Sipsas N.V., Hospital factors associated with SARS-CoV-2 infection among healthcare personnel in Greece
flag
Fyllos A.,
Varitimidis S.,
Papageorgiou F.,
Karamanis N.,
Alexiou K.,
Veloni A.,
Malizos K.,
Dailiana Z., Upper extremity emergencies during SARS-COV-2 pandemic: Turnout trends
flag
Maltezou H.C.,
Vorou R.,
Papadima K.,
Kossyvakis A.,
Spanakis N.,
Gioula G.,
Exindari M.,
Metallidis S.,
Lourida A.N.,
Raftopoulos V.,
Froukala E.,
Martinez-Gonzalez B.,
Mitsianis A.,
Roilides E.,
Mentis A.,
Tsakris A.,
Papa A., Transmission dynamics of SARS-CoV-2 within families with children in Greece: A study of 23 clusters
flag
Peppou L.E.,
Economou M.,
Skali T.,
Papageorgiou C., From economic crisis to the COVID-19 pandemic crisis: evidence from a mental health helpline in Greece
flag
Motrico E.,
Bina R.,
Domínguez-Salas S.,
Mateus V.,
Contreras-García Y.,
Carrasco-Portiño M.,
Ajaz E.,
Apter G.,
Christoforou A.,
Dikmen-Yildiz P.,
Felice E.,
Hancheva C.,
Vousoura E.,
Wilson C.A.,
Buhagiar R.,
Cadarso-Suárez C.,
Costa R.,
Devouche E.,
Ganho-Ávila A.,
Gómez-Baya D.,
Gude F.,
Hadjigeorgiou E.,
Levy D.,
Osorio A.,
Rodriguez M.F.,
Saldivia S.,
González M.F.,
Mattioli M.,
Mesquita A.,
Riseup-PPD-COVID-19 Group, Impact of the Covid-19 pandemic on perinatal mental health (Riseup-PPD-COVID-19): protocol for an international prospective cohort study
flag
Svensson P.,
Hofmann R.,
Häbel H.,
Jernberg T.,
Nordberg P., Association between cardiometabolic disease and severe COVID-19: A nationwide case-control study of patients requiring invasive mechanical ventilation
flag
Fountoulakis K.N.,
Apostolidou M.K.,
Atsiova M.B.,
Filippidou A.K.,
Florou A.K.,
Gousiou D.S.,
Katsara A.R.,
Mantzari S.N.,
Padouva-Markoulaki M.,
Papatriantafyllou E.I.,
Sacharidi P.I.,
Tonia A.I.,
Tsagalidou E.G.,
Zymara V.P.,
Prezerakos P.E.,
Koupidis S.A.,
Fountoulakis N.K.,
Chrousos G.P., Corrigendum to “Self-reported changes in anxiety depression and suicidality during the COVID-19 lockdown in Greece”.
flag
Kotsiou O.S.,
Pantazopoulos I.,
Papagiannis D.,
Fradelos E.C.,
Kanellopoulos N.,
Siachpazidou D.,
Kirgou P.,
Mouliou D.S.,
Kyritsis A.,
Kalantzis G.,
Saharidis G.K.D.,
Tzounis E.,
Gourgoulianis K.I., Repeated antigen-based rapid diagnostic testing for estimating the coronavirus disease 2019 prevalence from the perspective of the workers’ vulnerability before and during the lockdown
flag
Kioutsioukis I.,
Stilianakis N.I., On the transmission dynamics of sars-cov-2 in a temperate climate
flag
Liontos M.,
Kastritis E.,
Markellos C.,
Migkou M.,
Eleftherakis-Papaiakovou E.,
Koutsoukos K.,
Gavriatopoulou M.,
Zagouri F.,
Psaltopoulou T.,
Terpos E.,
Dimopoulos M.-A., Continuing cancer therapy through the pandemic while protecting our patients: Results of the implementation of preventive strategies in a referral oncology unit
flag
Sweeney T.E.,
Liesenfeld O.,
Wacker J.,
He Y.D.,
Rawling D.,
Remmel M.,
Coyle S.,
Midic U.,
Kotsaki A.,
Kanavou A.,
Leventogiannis K.,
Kontogeorgou I.,
Giamarellos-Bourboulis E.J., Validation of Inflammopathic, Adaptive, and Coagulopathic Sepsis Endotypes in Coronavirus Disease 2019
flag
Sypsa V.,
Roussos S.,
Paraskevis D.,
Lytras T.,
Tsiodras S.,
Hatzakis A., Effects of social distancing measures during the first epidemic wave of severe acute respiratory syndrome infection, Greece
flag
Kapelios C.J.,
Siafarikas C.,
Bonou M.,
Liatis S.,
Barbetseas J., The effect of the COVID-19 pandemic on acute coronary syndrome hospitalizations and out-of-hospital cardiac arrest in Greece
flag
Politis C.,
Papadaki M.,
Politi L.,
Kourti G.,
Richardson C.,
Asariotou M.,
Tsakris A.,
Mentis A., Post-donation information and haemovigilance reporting for COVID-19 in Greece: Information supporting the absence of SARS-CoV-2 possible transmission through blood components
flag
Fountoulakis K.N.,
Apostolidou M.K.,
Atsiova M.B.,
Filippidou A.K.,
Florou A.K.,
Gousiou D.S.,
Katsara A.R.,
Mantzari S.N.,
Padouva-Markoulaki M.,
Papatriantafyllou E.I.,
Sacharidi P.I.,
Tonia A.I.,
Tsagalidou E.G.,
Zymara V.P.,
Prezerakos P.E.,
